    396.0,    0.00,   200.0
    397.0,    0.00,   200.0
    398.0,    0.00,   200.0
    399.0,    0.00,   200.0
    400.0,    0.00,   200.0
    401.0,    0.00,   200.0
    402.0,    0.00,   200.0
    403.0,    0.00,   200.0
    404.0,    0.00,   200.0
    405.0,    0.00,   200.0
    406.0,    0.00,   200.0
    407.0,    0.00,   200.0
    408.0,    0.00,   200.0
    409.0,    0.00,   200.0
    410.0,    0.00,   200.0
    411.0,    0.00,   200.0
    412.0,    0.00,   200.0
    413.0,    0.00,   200.0
    414.0,    0.00,   200.0
    415.0,    0.00,   200.0
    416.0,    0.00,   200.0
    417.0,    0.00,   200.0
    418.0,    0.00,   200.0
    419.0,    0.00,   200.0
    420.0,    0.00,   201.0
    421.0,    0.34,   201.0
    422.0,    0.95,   201.6
    423.0,    1.82,   202.0
    424.0,    1.60,   229.0
    425.0,    1.77,   221.6
    426.0,    2.59,   200.0
    427.0,    4.12,   200.1
    428.0,    4.06,   202.8
    429.0,    5.01,   200.1
    430.0,    6.40,   200.1
    431.0,    6.47,   202.1
    432.0,    6.56,   202.9
    433.0,    6.45,   206.5
    434.0,    6.33,   210.5
    435.0,    7.93,   200.1
    436.0,    7.97,   202.0
    437.0,    8.01,   204.2
    438.0,    7.84,   208.7
    439.0,    8.46,   205.5
    440.0,    8.43,   209.1
    441.0,    8.76,   210.0
    442.0,    9.99,   204.6
    443.0,   10.19,   208.0
    444.0,   11.09,   207.2
    445.0,   11.07,   212.1
    446.0,   12.36,   208.5
    447.0,   12.64,   211.9
    448.0,   13.17,   212.9
    449.0,   13.01,   217.6
    450.0,   12.92,   221.1
    451.0,   13.61,   219.1
    452.0,   13.34,   223.6
    453.0,   13.46,   225.5
    454.0,   13.39,   228.4
    455.0,   13.37,   230.7
    456.0,   14.08,   228.0
    457.0,   14.71,   227.0
    458.0,   15.61,   225.3
    459.0,   15.53,   229.7
    460.0,   15.90,   230.7
    461.0,   16.18,   231.4
    462.0,   16.16,   233.4
    463.0,   15.99,   235.8
    464.0,   15.84,   238.1
    465.0,   15.71,   240.0
    466.0,   15.59,   241.8
    467.0,   15.96,   241.0
    468.0,   15.79,   243.6
    469.0,   15.67,   245.4
    470.0,   15.57,   247.1
    471.0,   15.46,   248.9
    472.0,   15.33,   250.9
    473.0,   15.37,   251.9
    474.0,   15.26,   253.7
    475.0,   15.18,   255.0
    476.0,   15.43,   254.2
